epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,epoch_time_sec
0,3.660058653982062,3.644752728311639,0.02631578947368421,0.0014035087719298247,0.001,2.0171756744384766
1,3.6444649370093094,3.641519358283595,0.0,0.0,0.001,1.9141058921813965
